Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
21/11/2004;17.00.00;2,1;1175;-200;12,7;1074;537;748;172;1134;1528;13,1;25,4;0,3814;;
21/11/2004;18.00.00;2,4;1197;-200;10,9;1012;607;717;179;1103;1655;11,7;32,7;0,4472;;
21/11/2004;19.00.00;1,6;1110;-200;7,4;872;308;822;150;971;1393;10,1;34,4;0,4249;;
21/11/2004;20.00.00;1,1;1060;-200;6,3;825;277;854;147;967;1338;9,8;36,0;0,4364;;
21/11/2004;21.00.00;1,3;1136;-200;7,7;885;348;806;163;1006;1403;7,1;43,2;0,4360;;
21/11/2004;22.00.00;0,8;1049;-200;7,2;864;267;818;145;1010;1327;5,9;47,8;0,4459;;
21/11/2004;23.00.00;1;1053;-200;7,0;859;399;810;186;1008;1346;5,3;50,5;0,4530;;
22/11/2004;00.00.00;0,3;970;-200;5,0;763;163;917;116;930;1132;5,6;48,0;0,4412;;
22/11/2004;01.00.00;1;1049;-200;8,2;907;297;795;145;1038;1209;3,9;55,9;0,4568;;
22/11/2004;02.00.00;0,4;919;-200;5,0;761;212;911;122;942;1044;3,3;58,0;0,4551;;
22/11/2004;03.00.00;0,1;870;-200;3,5;684;-200;997;-200;895;936;3,7;56,3;0,4544;;
22/11/2004;04.00.00;-200;814;-200;2,0;587;81;1146;68;876;840;4,2;54,8;0,4571;;
22/11/2004;05.00.00;-200;820;-200;2,3;604;116;1127;80;874;847;2,6;60,8;0,4544;;
22/11/2004;06.00.00;0,1;897;-200;4,2;722;201;987;108;953;959;3,7;57,9;0,4651;;
22/11/2004;07.00.00;0,4;988;-200;6,8;850;333;861;149;1030;1133;4,5;54,8;0,4660;;
22/11/2004;08.00.00;2,4;1242;-200;16,2;1185;733;625;232;1297;1511;4,9;55,8;0,4882;;
22/11/2004;09.00.00;3,1;1493;-200;50,7;1981;846;448;215;1567;2346;5,4;55,1;0,4970;;
22/11/2004;10.00.00;3,1;1394;-200;63,7;2214;801;411;218;1629;2311;6,2;51,8;0,4952;;
22/11/2004;11.00.00;2,7;1252;-200;25,4;1439;884;559;239;1383;1798;6,8;49,8;0,4959;;
22/11/2004;12.00.00;2,3;1255;-200;20,1;1301;784;571;224;1355;1750;7,3;50,6;0,5184;;
22/11/2004;13.00.00;3;1360;-200;23,5;1392;896;490;235;1458;1863;7,8;49,0;0,5191;;
22/11/2004;14.00.00;3,6;1369;-200;25,2;1434;953;489;237;1539;1883;8,0;49,2;0,5282;;
22/11/2004;15.00.00;3,1;1361;-200;21,8;1347;980;518;239;1456;1851;8,3;49,3;0,5414;;
22/11/2004;16.00.00;3,5;1411;-200;22,8;1371;1058;500;235;1484;1919;8,5;49,6;0,5517;;
22/11/2004;17.00.00;4;1509;-200;25,4;1439;1080;459;199;1577;2078;8,5;52,6;0,5856;;
22/11/2004;18.00.00;6,3;1738;-200;38,3;1735;1301;365;240;1917;2434;8,9;53,4;0,6117;;
22/11/2004;19.00.00;6,9;1766;-200;37,6;1720;1345;361;245;1881;2515;9,1;53,8;0,6216;;
22/11/2004;20.00.00;6,5;1706;-200;33,9;1641;1218;381;239;1778;2522;8,9;54,2;0,6183;;
22/11/2004;21.00.00;3,3;1472;-200;22,4;1361;884;462;191;1455;2334;8,5;54,2;0,6054;;
22/11/2004;22.00.00;2,4;1392;-200;16,9;1206;650;521;164;1347;2199;8,5;57,8;0,6432;;
22/11/2004;23.00.00;1,7;1335;-200;13,9;1112;444;570;130;1331;1861;7,7;71,1;0,7503;;
23/11/2004;00.00.00;1,3;1285;-200;11,6;1037;370;610;121;1277;1751;7,9;72,5;0,7766;;
23/11/2004;01.00.00;1,1;1267;-200;10,8;1008;349;628;118;1264;1652;8,0;75,3;0,8079;;
23/11/2004;02.00.00;0,8;1176;-200;8,8;930;287;679;113;1216;1455;8,0;76,2;0,8217;;
23/11/2004;03.00.00;0,3;1079;-200;6,0;812;-200;782;-200;1158;1158;7,8;81,3;0,8631;;
23/11/2004;04.00.00;-200;1084;-200;6,1;816;226;776;94;1165;1126;7,9;81,8;0,8759;;
23/11/2004;05.00.00;1,3;1091;-200;6,4;829;238;755;92;1177;1126;8,2;81,4;0,8880;;
23/11/2004;06.00.00;1,4;1126;-200;7,7;886;316;713;98;1225;1158;8,5;81,1;0,8989;;
23/11/2004;07.00.00;2,1;1210;-200;10,0;978;508;666;111;1332;1237;8,9;79,3;0,9088;;
23/11/2004;08.00.00;4,5;1565;-200;24,0;1405;920;488;139;1830;1696;9,5;77,9;0,9278;;
23/11/2004;09.00.00;5,7;1578;-200;27,6;1494;980;448;160;1854;1800;9,9;77,6;0,9488;;
23/11/2004;10.00.00;6,6;1702;-200;31,5;1585;1188;422;183;1960;1967;10,7;76,2;0,9798;;
23/11/2004;11.00.00;5;1552;-200;24,1;1406;1045;478;185;1749;1862;11,8;72,2;0,9948;;
23/11/2004;12.00.00;5,3;1590;-200;26,5;1466;999;448;198;1831;2003;13,3;66,9;1,0163;;
23/11/2004;13.00.00;5,4;1640;-200;27,1;1480;955;432;201;1865;2041;13,8;67,0;1,0513;;
23/11/2004;14.00.00;7,3;1769;-200;33,2;1624;1189;396;233;2041;2202;13,9;67,6;1,0666;;
23/11/2004;15.00.00;5,1;1581;-200;25,5;1442;933;435;202;1839;1966;14,2;66,8;1,0730;;
23/11/2004;16.00.00;5,3;1658;-200;27,1;1482;898;419;186;1893;2030;14,2;67,8;1,0879;;
23/11/2004;17.00.00;7,3;1821;-200;35,4;1673;1201;371;215;2119;2201;13,6;71,0;1,1018;;
23/11/2004;18.00.00;10,2;1982;-200;49,5;1959;1369;322;227;2536;2386;13,2;72,6;1,0936;;
23/11/2004;19.00.00;11,9;2008;-200;50,6;1980;1389;325;220;2562;2342;12,4;74,7;1,0741;;
23/11/2004;20.00.00;11,5;1918;-200;49,4;1958;1358;335;190;2477;2237;11,5;76,2;1,0324;;
23/11/2004;21.00.00;8,3;1693;-200;31,7;1590;1189;412;178;1949;2025;10,4;79,3;0,9993;;
23/11/2004;22.00.00;4,7;1495;-200;21,8;1345;866;467;147;1649;1853;10,0;82,5;1,0150;;
23/11/2004;23.00.00;4;1449;-200;19,8;1291;718;482;138;1580;1817;10,0;82,6;1,0163;;
24/11/2004;00.00.00;3,9;1439;-200;18,6;1257;715;494;135;1571;1704;10,1;83,5;1,0296;;
24/11/2004;01.00.00;2,8;1270;-200;13,4;1098;558;572;123;1420;1463;10,0;83,6;1,0235;;
24/11/2004;02.00.00;2,3;1163;-200;10,1;980;467;654;106;1327;1299;10,4;80,8;1,0191;;
24/11/2004;03.00.00;1,8;1130;-200;8,4;915;-200;697;-200;1281;1205;10,6;80,3;1,0252;;
24/11/2004;04.00.00;1,4;1023;-200;5,4;781;295;809;81;1195;1019;10,6;78,8;1,0080;;
24/11/2004;05.00.00;1;931;-200;3,4;679;151;947;66;1138;867;10,5;77,8;0,9839;;
24/11/2004;06.00.00;1;953;-200;4,1;717;188;907;64;1152;911;9,8;79,2;0,9567;;
24/11/2004;07.00.00;1,8;1108;-200;8,7;927;380;718;86;1315;1106;9,5;80,3;0,9532;;
24/11/2004;08.00.00;3,8;1414;-200;18,7;1261;717;532;114;1644;1479;9,8;80,5;0,9724;;
24/11/2004;09.00.00;4,2;1423;-200;21,0;1323;803;496;115;1727;1568;10,3;80,3;1,0020;;
24/11/2004;10.00.00;3,6;1352;-200;17,7;1231;726;538;110;1605;1530;11,1;77,2;1,0175;;
24/11/2004;11.00.00;3,3;1303;-200;15,1;1153;558;575;116;1520;1582;13,3;68,8;1,0505;;
24/11/2004;12.00.00;2;1103;-200;8,8;931;427;711;162;1293;1235;15,1;58,3;0,9978;;
24/11/2004;13.00.00;2;1138;-200;9,7;967;317;695;104;1332;1195;15,6;56,2;0,9876;;
24/11/2004;14.00.00;2,9;1278;-200;14,4;1130;436;580;129;1506;1471;15,4;59,6;1,0375;;
24/11/2004;15.00.00;2,7;1292;-200;14,7;1141;490;556;146;1498;1582;14,6;63,7;1,0508;;
24/11/2004;16.00.00;3,4;1374;-200;17,4;1222;602;516;160;1582;1671;13,7;66,8;1,0432;;
24/11/2004;17.00.00;4,5;1464;-200;22,3;1358;732;477;169;1719;1711;12,3;72,5;1,0331;;
24/11/2004;18.00.00;6,1;1562;-200;30,3;1557;865;427;167;1916;1852;10,8;77,2;1,0021;;
24/11/2004;19.00.00;6,8;1592;-200;33,3;1627;936;401;166;1957;1902;10,2;80,4;1,0003;;
24/11/2004;20.00.00;8,4;1669;-200;36,0;1686;1074;384;181;2066;1961;10,1;79,3;0,9795;;
24/11/2004;21.00.00;5,3;1429;-200;23,9;1401;812;475;144;1698;1689;10,0;76,1;0,9329;;
24/11/2004;22.00.00;4,5;1354;-200;19,0;1269;773;506;141;1530;1580;8,6;82,3;0,9198;;
24/11/2004;23.00.00;4,1;1311;-200;16,8;1203;761;542;123;1448;1428;7,7;84,3;0,8881;;
25/11/2004;00.00.00;4;1311;-200;17,5;1225;781;538;121;1464;1434;7,1;84,1;0,8557;;
25/11/2004;01.00.00;4;1292;-200;17,4;1221;743;547;114;1437;1389;6,7;83,2;0,8190;;
25/11/2004;02.00.00;3;1091;-200;11,3;1025;533;666;93;1262;1130;6,0;83,0;0,7800;;
25/11/2004;03.00.00;2,1;1009;-200;8,7;928;-200;754;-200;1166;983;5,1;84,0;0,7439;;
25/11/2004;04.00.00;2,2;1050;-200;9,4;956;456;725;89;1162;1025;4,3;85,4;0,7152;;
25/11/2004;05.00.00;2,2;1053;-200;9,4;955;486;710;94;1154;1050;4,0;85,7;0,7041;;
25/11/2004;06.00.00;2;1016;-200;9,1;945;498;724;93;1147;1038;4,0;84,4;0,6943;;
25/11/2004;07.00.00;2,2;1057;-200;10,7;1004;585;702;100;1204;1080;4,0;83,1;0,6820;;
25/11/2004;08.00.00;4;1309;-200;21,3;1333;911;537;127;1555;1411;4,4;81,3;0,6890;;
25/11/2004;09.00.00;4,8;1315;-200;22,9;1375;845;526;137;1576;1549;6,7;72,6;0,7180;;
25/11/2004;10.00.00;4,6;1315;-200;20,1;1300;807;547;190;1531;1659;10,0;63,4;0,7791;;
25/11/2004;11.00.00;2,8;1111;-200;11,8;1042;603;682;171;1257;1434;13,6;48,7;0,7547;;
25/11/2004;12.00.00;2,1;1087;-200;10,6;1000;391;706;127;1251;1310;14,6;46,5;0,7687;;
25/11/2004;13.00.00;2;1104;-200;11,4;1028;279;696;109;1263;1227;15,4;43,0;0,7483;;
25/11/2004;14.00.00;2,5;1142;-200;12,8;1078;358;670;126;1256;1261;16,4;38,2;0,7081;;
25/11/2004;15.00.00;2,5;1164;-200;13,4;1096;403;662;136;1311;1261;16,8;37,6;0,7129;;
25/11/2004;16.00.00;2,8;1214;-200;14,2;1124;465;659;156;1302;1345;16,8;36,7;0,6944;;
25/11/2004;17.00.00;4;1369;-200;21,8;1346;707;558;187;1537;1608;15,4;41,3;0,7151;;
25/11/2004;18.00.00;4,5;1368;-200;21,4;1334;660;529;173;1547;1653;13,8;48,9;0,7699;;
25/11/2004;19.00.00;3,1;1226;-200;15,4;1161;402;606;137;1368;1442;13,3;50,9;0,7745;;
25/11/2004;20.00.00;2,6;1225;-200;14,5;1134;350;614;122;1352;1421;11,5;57,3;0,7786;;
25/11/2004;21.00.00;2,6;1190;-200;11,4;1028;355;654;129;1287;1329;10,7;59,8;0,7674;;
25/11/2004;22.00.00;2;1128;-200;7,8;889;296;743;110;1160;1212;10,0;61,8;0,7576;;
25/11/2004;23.00.00;1,8;1105;-200;7,6;883;266;747;102;1180;1179;9,9;62,1;0,7566;;
26/11/2004;00.00.00;2,5;1152;-200;9,5;959;373;689;114;1232;1231;9,3;64,5;0,7554;;
26/11/2004;01.00.00;2,3;1141;-200;9,7;967;417;698;117;1245;1214;9,1;65,7;0,7607;;
26/11/2004;02.00.00;2,1;1121;-200;8,1;901;308;712;98;1215;1134;8,9;71,8;0,8180;;
26/11/2004;03.00.00;1,5;1043;-200;5,9;805;-200;798;-200;1155;992;9,1;72,9;0,8429;;
26/11/2004;04.00.00;-200;1090;-200;6,6;841;209;757;79;1202;989;8,7;77,6;0,8753;;
26/11/2004;05.00.00;1,2;982;-200;4,8;752;196;844;77;1153;897;9,0;77,3;0,8873;;
26/11/2004;06.00.00;1;974;-200;4,6;743;203;864;75;1155;885;9,1;77,3;0,8944;;
26/11/2004;07.00.00;1,7;1118;-200;8,4;915;393;731;95;1289;1059;9,3;76,9;0,9007;;
26/11/2004;08.00.00;4,3;1508;-200;23,1;1379;864;496;137;1767;1567;10,0;75,0;0,9179;;
26/11/2004;09.00.00;5,8;1521;-200;26,6;1470;960;456;149;1857;1727;10,6;72,7;0,9272;;
26/11/2004;10.00.00;5,6;1562;-200;26,1;1458;1056;458;197;1770;2021;12,4;64,8;0,9310;;
26/11/2004;11.00.00;4;1392;-200;16,4;1192;856;543;183;1508;1795;13,7;59,9;0,9335;;
26/11/2004;12.00.00;4;1439;-200;18,9;1267;854;522;179;1586;1852;14,9;57,0;0,9564;;
26/11/2004;13.00.00;4,9;1539;-200;22,7;1371;854;488;196;1712;1943;15,5;56,2;0,9814;;
26/11/2004;14.00.00;5,6;1608;-200;27,2;1483;949;446;208;1845;2058;15,8;56,3;1,0026;;
26/11/2004;15.00.00;5,1;1589;-200;24,1;1407;932;556;203;1757;1972;15,8;57,9;1,0292;;
26/11/2004;16.00.00;6,2;1704;-200;29,1;1531;1071;507;213;1904;2098;15,7;58,9;1,0432;;
26/11/2004;17.00.00;7,7;1822;-200;36,0;1686;1134;387;233;2077;2244;15,5;61,2;1,0670;;
26/11/2004;18.00.00;10,1;1956;-200;45,2;1877;1389;347;255;2338;2465;15,5;62,8;1,0979;;
26/11/2004;19.00.00;6,4;1676;-200;30,7;1568;866;444;170;1983;2096;15,6;64,9;1,1396;;
26/11/2004;20.00.00;7,7;1834;-200;37,7;1723;947;400;167;2204;2190;15,1;67,0;1,1394;;
26/11/2004;21.00.00;8,1;1759;-200;31,6;1588;1155;437;205;1971;2234;14,6;67,7;1,1164;;
26/11/2004;22.00.00;4,7;1518;-200;19,9;1293;798;515;170;1602;2048;13,8;67,8;1,0609;;
26/11/2004;23.00.00;4,3;1502;-200;18,6;1256;696;560;154;1568;2044;13,4;69,0;1,0579;;
27/11/2004;00.00.00;4,1;1499;-200;16,9;1207;654;748;143;1530;1881;13,0;73,7;1,0957;;
27/11/2004;01.00.00;4,2;1531;-200;18,0;1238;685;619;140;1583;1774;12,7;77,5;1,1339;;
27/11/2004;02.00.00;3,8;1424;-200;14,9;1145;574;641;122;1482;1615;12,4;78,4;1,1269;;
27/11/2004;03.00.00;2,7;1279;-200;10,2;986;-200;756;-200;1362;1473;11,9;79,7;1,1075;;
27/11/2004;04.00.00;2,4;1250;-200;9,1;942;319;755;103;1323;1380;11,9;80,7;1,1199;;
27/11/2004;05.00.00;2;1189;-200;7,3;870;263;821;97;1272;1251;13,2;75,8;1,1459;;
27/11/2004;06.00.00;1,7;1197;-200;7,6;881;320;820;99;1295;1173;12,3;81,9;1,1674;;
27/11/2004;07.00.00;2,1;1273;-200;9,2;946;439;729;110;1349;1217;12,8;80,8;1,1898;;
27/11/2004;08.00.00;2,5;1298;-200;11,1;1017;398;727;110;1418;1193;13,7;76,3;1,1932;;
27/11/2004;09.00.00;3,8;1453;-200;16,3;1190;637;583;121;1644;1358;13,4;78,8;1,2104;;
27/11/2004;10.00.00;3,9;1492;-200;17,8;1233;699;561;122;1672;1481;13,8;77,8;1,2201;;
27/11/2004;11.00.00;4,2;1481;-200;16,7;1202;699;768;136;1639;1532;15,1;73,2;1,2440;;
27/11/2004;12.00.00;4;1524;-200;17,6;1228;707;853;170;1646;1675;15,8;70,5;1,2557;;
27/11/2004;13.00.00;4,4;1562;-200;19,4;1280;743;479;156;1711;1709;15,4;73,3;1,2700;;
27/11/2004;14.00.00;4,7;1567;-200;20,1;1300;745;473;158;1753;1743;15,6;71,4;1,2596;;
27/11/2004;15.00.00;4,6;1568;-200;19,4;1280;741;479;174;1703;1774;16,3;68,7;1,2596;;
27/11/2004;16.00.00;4,8;1622;-200;20,5;1312;765;477;187;1727;1804;16,4;68,2;1,2662;;
27/11/2004;17.00.00;4,5;1515;-200;18,7;1259;632;508;147;1695;1555;15,6;70,2;1,2380;;
27/11/2004;18.00.00;5,6;1603;-200;24,5;1417;808;459;136;1871;1621;14,2;75,8;1,2202;;
27/11/2004;19.00.00;4,9;1514;-200;21,3;1334;703;489;134;1755;1614;14,0;74,6;1,1865;;
27/11/2004;20.00.00;5,3;1567;-200;23,5;1392;764;470;126;1821;1637;13,3;75,8;1,1506;;
27/11/2004;21.00.00;4,6;1380;-200;15,5;1163;667;573;130;1547;1485;13,7;72,5;1,1326;;
27/11/2004;22.00.00;2,4;1214;-200;9,9;972;355;663;98;1359;1280;12,8;73,8;1,0853;;
27/11/2004;23.00.00;2,7;1225;-200;10,1;982;359;656;89;1358;1236;11,2;78,3;1,0415;;
28/11/2004;00.00.00;2,5;1250;-200;10,3;989;327;665;88;1343;1204;10,6;79,4;1,0133;;
28/11/2004;01.00.00;2,3;1143;-200;7,6;882;289;738;86;1260;1069;10,8;77,5;1,0027;;
28/11/2004;02.00.00;-200;1046;-200;6,1;817;-200;790;-200;1214;957;10,5;78,6;0,9976;;
28/11/2004;03.00.00;1,3;953;-200;4,2;722;138;911;70;1148;828;10,3;77,6;0,9743;;
28/11/2004;04.00.00;1;913;-200;3,1;659;86;1010;55;1121;748;10,3;74,9;0,9362;;
28/11/2004;05.00.00;0,9;858;-200;1,6;554;60;1207;45;1047;663;11,2;69,0;0,9159;;
28/11/2004;06.00.00;0,7;848;-200;1,7;560;62;1206;44;1045;644;8,9;77,1;0,8804;;
28/11/2004;07.00.00;0,8;871;-200;1,5;548;73;1197;50;1025;662;9,5;73,3;0,8719;;
28/11/2004;08.00.00;1;909;-200;2,6;624;157;1056;74;1073;736;8,6;77,2;0,8617;;
28/11/2004;09.00.00;1,1;906;-200;2,8;637;166;1024;81;1070;761;8,6;76,6;0,8586;;
28/11/2004;10.00.00;0,8;859;-200;1,9;573;98;1126;65;1039;696;9,7;72,0;0,8649;;
28/11/2004;11.00.00;1,4;1028;-200;5,2;773;153;877;76;1194;871;11,1;68,2;0,8979;;
28/11/2004;12.00.00;2,2;1089;-200;6,5;835;307;778;110;1216;1004;11,8;65,0;0,8966;;
28/11/2004;13.00.00;2,7;1184;-200;9,4;954;416;701;124;1313;1133;12,1;64,8;0,9135;;
28/11/2004;14.00.00;2,3;1136;-200;8,2;906;346;729;120;1274;1140;12,6;63,2;0,9209;;
28/11/2004;15.00.00;1,9;1069;-200;6,9;854;252;780;99;1242;999;13,4;61,9;0,9513;;
28/11/2004;16.00.00;2,7;1214;-200;8,6;922;326;741;117;1273;1124;13,3;63,3;0,9597;;
28/11/2004;17.00.00;3,2;1212;-200;8,6;926;490;720;132;1283;1193;11,2;70,9;0,9406;;
28/11/2004;18.00.00;3,2;1218;-200;10,1;981;452;677;113;1335;1258;9,6;76,5;0,9184;;
28/11/2004;19.00.00;3,5;1279;-200;12,6;1069;542;628;117;1418;1356;9,9;76,3;0,9296;;
28/11/2004;20.00.00;4,5;1382;-200;16,5;1196;605;573;127;1543;1468;10,4;74,6;0,9394;;
28/11/2004;21.00.00;4,1;1292;-200;13,0;1085;577;620;132;1438;1390;10,3;75,1;0,9399;;
28/11/2004;22.00.00;3,3;1250;-200;12,1;1054;491;634;121;1407;1348;10,4;75,4;0,9470;;
28/11/2004;23.00.00;3,1;1260;-200;11,4;1030;492;639;122;1378;1355;10,5;75,4;0,9566;;
29/11/2004;00.00.00;3;1203;-200;10,3;988;412;658;113;1350;1315;10,2;78,4;0,9757;;
29/11/2004;01.00.00;2,3;1146;-200;8,0;900;283;718;99;1280;1183;9,9;80,5;0,9840;;
29/11/2004;02.00.00;2,3;1130;-200;8,1;902;280;715;86;1289;1117;9,8;81,4;0,9855;;
29/11/2004;03.00.00;1,7;1032;-200;4,9;757;-200;837;-200;1182;1001;9,5;81,7;0,9693;;
29/11/2004;04.00.00;1,5;993;-200;4,2;720;156;891;66;1143;925;8,9;83,0;0,9487;;
29/11/2004;05.00.00;1,3;987;-200;4,9;759;166;856;67;1162;940;8,8;83,7;0,9529;;
29/11/2004;06.00.00;1,4;1018;-200;5,7;800;225;821;78;1185;956;8,7;84,2;0,9526;;
29/11/2004;07.00.00;2;1129;-200;9,8;971;325;707;90;1315;1064;8,7;83,7;0,9454;;
29/11/2004;08.00.00;4,2;1440;-200;20,6;1312;760;537;120;1657;1515;9,6;80,8;0,9687;;
29/11/2004;09.00.00;5,9;1609;-200;29,5;1540;948;486;139;1961;1803;11,3;75,3;1,0048;;
29/11/2004;10.00.00;6,3;1573;-200;28,3;1511;1044;531;172;1916;1927;13,8;68,5;1,0718;;
29/11/2004;11.00.00;6,6;1705;-200;30,5;1562;1172;473;232;1988;2197;14,9;64,9;1,0929;;
29/11/2004;12.00.00;5;1551;-200;23,0;1377;1000;564;168;1734;2038;15,3;63,2;1,0898;;
29/11/2004;13.00.00;2,5;1163;-200;11,1;1016;366;781;120;1363;1339;18,6;49,1;1,0425;;
29/11/2004;14.00.00;2,6;1186;-200;12,8;1077;346;797;121;1404;1328;18,6;49,3;1,0451;;
29/11/2004;15.00.00;1,9;1166;-200;10,8;1007;289;775;117;1391;1227;18,4;49,9;1,0453;;
29/11/2004;16.00.00;2,3;1200;-200;11,4;1027;316;760;121;1416;1199;17,9;51,4;1,0488;;
29/11/2004;17.00.00;1,9;1134;-200;8,1;903;238;821;107;1299;1046;18,0;51,9;1,0622;;
29/11/2004;18.00.00;2,3;1161;-200;10,0;979;267;758;115;1375;1132;16,7;57,3;1,0813;;
29/11/2004;19.00.00;1,8;1117;-200;7,3;871;182;781;94;1320;986;17,3;57,0;1,1137;;
29/11/2004;20.00.00;1,9;1114;-200;7,3;872;197;857;98;1310;991;16,8;58,7;1,1109;;
29/11/2004;21.00.00;1,4;1022;-200;4,6;744;149;1224;87;1210;847;16,5;59,2;1,1021;;
29/11/2004;22.00.00;1,2;996;-200;4,0;710;124;1699;78;1182;783;16,3;59,7;1,0941;;
29/11/2004;23.00.00;1;1002;-200;3,9;704;105;1472;69;1202;752;16,0;61,6;1,1127;;
30/11/2004;00.00.00;1,2;1032;-200;3,6;688;109;1514;67;1200;737;15,6;66,6;1,1763;;
30/11/2004;01.00.00;1,4;1052;-200;5,1;766;169;1031;81;1302;796;13,8;80,4;1,2621;;
30/11/2004;02.00.00;1,2;1014;-200;4,5;737;124;1509;75;1288;765;13,2;84,4;1,2779;;
30/11/2004;03.00.00;0,8;897;-200;2,0;581;-200;1184;-200;1181;636;13,6;82,8;1,2845;;
30/11/2004;04.00.00;0,6;878;-200;1,2;518;50;1294;42;1149;539;13,8;81,3;1,2767;;
30/11/2004;05.00.00;0,6;840;-200;1,4;534;47;1268;38;1109;483;13,6;75,5;1,1720;;
30/11/2004;06.00.00;0,7;879;-200;1,9;575;110;1262;64;1111;537;11,5;81,4;1,1025;;
30/11/2004;07.00.00;1,1;999;-200;3,6;690;193;1027;86;1192;707;11,8;80,7;1,1181;;
30/11/2004;08.00.00;2,5;1251;-200;11,0;1015;475;751;127;1453;1070;12,3;78,9;1,1283;;
30/11/2004;09.00.00;3,6;1351;-200;17,5;1226;420;648;122;1649;1248;13,0;76,0;1,1317;;
30/11/2004;10.00.00;3,6;1312;-200;15,9;1177;439;711;141;1588;1261;13,7;70,9;1,1076;;
30/11/2004;11.00.00;3,3;1201;-200;13,4;1098;461;763;139;1500;1209;14,0;70,9;1,1244;;
30/11/2004;12.00.00;2;1120;-200;8,8;932;238;897;105;1301;1039;14,6;65,9;1,0880;;
30/11/2004;13.00.00;1,9;1071;-200;9,4;955;232;940;103;1311;977;14,9;59,9;1,0063;;
30/11/2004;14.00.00;2,2;1085;-200;9,7;967;241;943;108;1321;976;14,9;58,4;0,9839;;
30/11/2004;15.00.00;2,2;1113;-200;10,1;980;278;984;109;1311;995;15,3;54,3;0,9357;;
30/11/2004;16.00.00;3,8;1310;-200;20,2;1301;496;746;149;1694;1350;14,6;56,6;0,9367;;
30/11/2004;17.00.00;3,5;1183;-200;14,2;1122;464;897;143;1476;1215;12,6;62,0;0,9027;;
30/11/2004;18.00.00;5,2;1362;-200;22,8;1373;600;755;159;1698;1461;11,9;62,3;0,8674;;
30/11/2004;19.00.00;6,3;1408;-200;28,0;1502;692;640;178;1843;1598;11,6;64,3;0,8789;;
30/11/2004;20.00.00;6,8;1471;-200;30,3;1559;731;605;168;1939;1669;11,5;68,0;0,9207;;
30/11/2004;21.00.00;4,1;1157;-200;12,4;1063;491;905;160;1394;1223;10,7;73,9;0,9502;;
30/11/2004;22.00.00;2,3;1061;-200;8,0;899;284;1067;117;1277;939;9,6;83,0;0,9899;;
30/11/2004;23.00.00;1,9;1006;-200;6,5;836;245;1226;113;1210;902;9,6;79,9;0,9579;;
